ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Revenue
10669,1981,Graduation,Married,54386,0,1,8,277,21,64,62,21,25,2,3,2,10,3,58
2918,1981,Graduation,Divorced,28510,1,1,72,44,5,19,0,4,19,3,2,0,4,5,30
5735,1991,Master,Single,90638,0,0,29,1156,120,915,94,144,96,1,3,4,10,1,397
359,1950,Graduation,Together,48070,0,1,33,373,14,83,6,9,19,3,8,2,6,7,75
8387,1957,Graduation,Married,43140,0,1,68,134,8,76,6,0,11,1,4,1,5,6,51
1829,1961,PhD,Divorced,54959,0,1,55,1148,0,60,0,0,24,3,9,5,4,7,271
3839,1958,Basic,Single,15056,1,1,76,6,12,3,21,6,40,5,2,2,3,5,31
9392,1971,Graduation,Single,26954,1,0,17,4,1,11,0,0,1,1,1,0,2,7,30
2292,1985,Graduation,Single,22327,1,0,94,5,4,8,2,0,5,1,1,0,3,5,30
10466,1965,Graduation,Married,44393,1,1,86,24,2,20,2,2,10,2,1,0,4,4,30
9855,1952,PhD,Single,62000,0,1,25,899,0,101,0,0,20,1,6,6,13,4,219
4088,1962,PhD,Together,31497,0,1,22,108,1,28,13,1,4,2,3,1,4,8,30
5231,1974,2n Cycle,Married,45894,0,2,15,27,2,7,0,2,13,1,1,0,3,5,30
590,1970,Master,Divorced,78579,0,0,35,816,66,549,216,66,99,1,5,6,4,3,259
8732,1969,Master,Widow,67369,0,1,81,1298,0,70,37,14,42,4,7,4,10,4,323
2315,1960,Graduation,Divorced,58401,0,1,55,10,0,11,17,29,29,1,1,2,2,4,30
3515,1952,Graduation,Single,62307,0,1,94,87,13,34,10,6,10,1,4,0,4,5,30
2245,1969,Master,Married,43641,1,1,50,57,2,51,4,2,23,3,2,1,4,6,30
6283,1968,Master,Divorced,63841,0,1,64,635,15,100,20,7,131,1,9,3,9,6,171
2246,1965,2n Cycle,Married,46891,0,1,91,43,12,23,29,15,61,1,2,1,4,4,30
6606,1969,Master,Married,70091,1,0,11,964,34,137,15,0,11,2,5,2,10,8,281
5545,1972,PhD,Married,78075,0,0,72,572,8,259,34,35,80,1,3,5,5,1,183
7342,1961,2n Cycle,Widow,59184,0,1,6,341,142,113,259,151,66,3,6,6,12,5,108
837,1977,Graduation,Married,54809,1,1,0,63,6,57,13,13,22,4,2,1,5,4,30
9500,1959,Graduation,Married,58113,0,1,66,221,104,169,102,78,84,3,9,2,8,7,43
3602,1958,Master,Married,51412,0,1,42,140,3,29,4,5,14,2,3,2,4,4,31
234,1979,Graduation,Divorced,15287,1,0,60,1,2,8,4,3,13,2,1,1,2,7,30
2995,1957,Master,Together,66636,0,0,64,291,10,689,84,10,0,1,3,4,9,1,79
1118,1956,Master,Married,50965,0,1,87,544,13,85,8,6,29,3,10,4,5,8,112
7789,1965,PhD,Married,84618,0,0,96,684,100,801,21,66,0,1,6,9,10,2,218
3068,1990,Graduation,Married,18351,0,0,1,1,12,9,0,14,7,1,2,0,3,7,30
8955,1957,PhD,Together,40451,0,2,54,35,0,4,0,0,10,1,1,1,2,5,30
945,1965,Graduation,Together,36317,0,1,53,87,3,25,3,2,13,2,3,0,4,7,48
5644,1957,Graduation,Together,42213,0,1,96,309,3,24,4,3,20,2,5,1,7,7,30
7192,1955,Graduation,Together,65748,0,1,58,172,73,93,95,78,34,2,2,4,10,1,32
2324,1972,Graduation,Together,77044,0,1,12,625,38,242,50,34,76,2,7,11,11,4,178
697,1969,Graduation,Together,74918,0,0,78,972,59,913,25,19,59,1,5,9,6,3,309
3439,1972,Graduation,Married,56721,1,1,64,157,6,39,6,13,75,5,4,1,5,6,30
1506,1975,Graduation,Single,42160,1,1,26,48,9,45,3,15,20,4,2,1,4,6,33
232,1965,Graduation,Single,61559,0,1,8,279,83,88,32,14,34,1,4,2,10,3,55
8876,1963,PhD,Together,33629,1,1,49,132,0,16,0,0,4,5,3,1,4,9,30
4500,1991,PhD,Together,68682,0,0,56,919,0,505,99,30,45,1,4,9,10,2,236
9739,1963,Graduation,Single,34377,0,1,55,62,0,22,3,1,26,2,2,2,2,7,52
10395,1986,Basic,Single,8940,1,0,25,1,45,3,4,6,42,3,3,1,3,8,30
1176,1973,Graduation,Married,26228,1,0,50,2,6,4,3,1,9,1,1,0,2,8,30
1627,1957,2n Cycle,Divorced,77297,0,0,84,408,61,109,48,122,41,1,5,7,9,4,139
938,1981,Graduation,Married,40211,1,1,30,51,1,7,2,1,25,2,2,1,2,8,30
2740,1958,PhD,Widow,33438,1,1,81,62,1,16,3,2,6,4,2,1,4,5,30
257,1959,PhD,Married,75032,0,1,74,952,12,180,47,12,12,2,5,4,9,3,283
4058,1955,PhD,Single,61284,0,0,76,618,15,106,20,7,45,1,11,2,8,6,153
7736,1986,Graduation,Married,22518,1,0,36,11,7,12,2,2,27,2,2,1,2,5,30
8210,1975,Master,Married,54730,0,1,64,318,3,17,4,7,56,5,4,1,8,4,89
833,1955,Master,Married,38452,1,1,62,56,0,14,0,0,2,3,3,0,3,7,53
6230,1971,Graduation,Divorced,44421,1,1,53,110,5,59,7,1,7,5,5,0,4,8,30
7325,1986,PhD,Together,38197,1,0,86,23,0,11,2,1,3,1,1,0,3,5,30
1307,1978,Graduation,Divorced,41986,0,1,15,27,5,8,8,3,12,3,3,0,4,4,30
1502,1983,Graduation,Together,28427,1,0,67,18,3,19,3,3,6,2,2,0,3,8,54
6211,1976,PhD,Together,37395,1,0,47,18,0,9,0,1,11,1,1,0,3,6,30
843,1971,Graduation,Married,64722,1,0,47,303,0,280,60,147,15,4,8,2,11,6,111
4174,1956,Master,Together,55249,0,1,81,97,1,19,2,0,11,1,2,1,4,3,55
9757,1972,Graduation,Together,84906,0,0,98,997,15,414,99,30,76,1,5,6,12,2,328
6918,1989,Graduation,Married,28691,1,0,56,5,4,13,8,0,4,1,1,0,3,8,30
286,1952,Graduation,Single,44213,1,1,48,95,11,35,0,4,7,4,2,1,5,6,49
11086,1984,Basic,Single,25707,1,0,18,1,6,2,3,6,3,1,1,0,3,7,30
1921,1967,PhD,Married,59062,2,1,74,46,1,12,3,0,9,2,2,0,3,4,30
4138,1962,Graduation,Single,76624,0,1,68,411,106,147,54,115,66,1,5,10,7,1,115
7718,1947,Master,Together,66000,0,0,36,244,51,270,101,0,45,1,1,3,5,1,44
1291,1978,PhD,Together,27683,1,0,90,152,9,121,12,12,45,4,6,2,4,8,30
6862,1971,Graduation,Divorced,1730,0,0,65,1,1,3,1,1,1,15,0,0,0,20,30
4136,1992,Basic,Single,7500,1,0,63,10,17,18,8,26,40,4,3,2,2,9,30
803,1968,Graduation,Together,40521,1,1,82,12,0,5,0,0,4,1,0,1,2,5,30
4298,1973,PhD,Together,20427,1,0,63,5,0,4,0,0,1,1,1,0,2,8,30
10833,1975,Graduation,Married,65106,0,1,55,790,19,133,12,0,19,3,8,3,13,6,175
9606,1965,PhD,Married,69969,0,0,64,882,29,514,38,29,44,1,4,2,6,3,254
8534,1952,Graduation,Married,67433,0,2,51,615,28,259,12,48,30,4,6,5,13,4,183
5153,1967,PhD,Married,77766,0,1,97,1004,59,265,115,59,27,2,11,10,11,6,273
961,1972,Graduation,Married,74716,0,1,92,133,27,421,13,195,71,2,7,3,5,4,47
5011,1963,Graduation,Divorced,68118,0,1,51,595,23,123,10,23,154,2,8,9,4,6,187
6653,1970,PhD,Married,55158,1,1,72,293,0,87,4,11,23,4,7,2,5,7,41
9094,1955,2n Cycle,Married,62972,0,1,39,313,15,47,20,0,192,2,7,4,3,6,112
810,1975,Graduation,Married,74190,0,1,49,151,81,86,168,91,64,2,4,2,11,2,53
5493,1976,Graduation,Married,39356,1,1,21,15,0,2,0,0,6,1,1,0,2,6,30
2147,1969,Graduation,Together,76653,0,0,91,736,63,946,219,189,126,1,4,7,11,2,225
5107,1973,PhD,Divorced,35860,1,1,37,15,0,8,4,2,20,2,1,1,2,5,30
3979,1983,PhD,Divorced,90687,0,0,98,982,17,672,23,34,51,1,6,2,8,2,358
6049,1982,Master,Together,73450,0,0,85,1142,51,415,90,69,37,1,7,8,11,3,346
8147,1960,Graduation,Married,31454,1,1,40,28,0,11,0,0,9,3,2,0,3,8,30
1857,1952,Graduation,Single,47139,1,1,2,46,0,12,0,2,23,2,2,1,2,7,30
3910,1975,Graduation,Divorced,83829,0,0,78,897,161,430,186,161,27,0,4,7,6,1,273
5207,1963,PhD,Married,53378,1,1,41,489,6,152,8,6,132,10,9,4,6,8,102
11114,1970,Graduation,Together,19656,1,0,94,25,4,9,6,8,32,3,2,1,3,7,30
5429,1948,PhD,Married,45579,0,1,10,145,1,33,2,1,1,1,4,1,4,6,30
9400,1958,2n Cycle,Single,85485,0,0,73,630,26,611,44,18,54,1,6,6,6,2,240
1740,1944,Graduation,Married,55956,0,0,22,760,38,104,50,9,38,2,7,3,4,4,192
7488,1963,Master,Single,64191,0,1,30,420,15,186,151,38,15,3,5,3,13,3,120
195,1972,Graduation,Single,38808,1,0,21,125,17,52,3,19,30,4,5,1,4,8,30
635,1966,Master,Married,57183,1,1,51,464,5,64,7,0,70,8,9,1,7,8,100
7527,1968,Master,Divorced,23748,1,0,97,6,6,29,12,15,8,3,2,1,3,8,30
10319,1971,Graduation,Married,66303,0,1,56,1090,12,96,16,12,60,4,3,4,11,8,292
2296,1975,Master,Married,37368,1,0,4,3,2,11,2,2,10,1,1,0,2,6,47
10637,1964,Graduation,Married,40800,1,2,77,24,0,27,8,30,10,2,3,0,3,7,30
2931,1978,Graduation,Divorced,71847,0,0,95,737,21,106,55,63,210,0,6,7,9,3,216
907,1975,Graduation,Married,46149,0,1,36,254,6,71,4,0,27,5,5,1,7,5,41
3698,1983,Graduation,Together,78687,0,0,13,817,185,687,145,55,241,1,4,6,8,2,260
9516,1971,2n Cycle,Divorced,49118,0,0,90,620,54,239,99,98,119,2,9,7,10,7,119
679,1957,PhD,Married,37633,1,1,49,13,4,20,0,0,1,2,1,0,3,9,30
7384,1951,Master,Together,39767,0,0,18,113,61,204,34,26,47,2,7,1,7,8,37
5043,1951,Basic,Married,26997,0,0,89,7,23,78,133,49,144,2,4,2,5,7,30
5267,1970,Graduation,Divorced,33986,1,0,43,16,2,18,2,1,5,1,1,0,3,7,30
339,1972,PhD,Married,57091,0,1,82,462,0,24,6,0,4,2,9,2,5,7,69
2516,1969,2n Cycle,Married,46831,1,1,84,22,2,10,6,4,34,2,1,2,2,4,30
9010,1972,Master,Married,83151,0,0,80,968,147,842,137,42,210,1,5,7,10,2,300
378,1971,Graduation,Married,52531,0,0,68,283,112,151,51,72,125,2,7,2,10,6,30
4808,1956,Graduation,Married,15759,0,0,12,1,2,5,6,0,3,1,1,0,2,7,30
5068,1971,Graduation,Single,22804,1,0,75,14,1,7,2,1,1,1,2,0,2,9,51
7628,1973,2n Cycle,Married,43050,1,0,10,30,5,24,6,3,8,2,2,0,4,5,30
7128,1977,PhD,Single,42997,1,1,91,4,0,5,0,1,5,1,1,0,2,7,30
2811,1963,PhD,Single,48918,1,1,21,52,0,9,0,0,1,2,1,0,4,4,30
3551,1954,Master,Together,60033,0,1,28,62,1,57,19,11,48,2,2,1,5,2,30
1663,1978,PhD,Together,34043,1,0,97,20,2,14,3,0,10,1,2,0,2,9,30
5543,1966,Graduation,Together,57811,0,1,49,545,7,114,37,21,78,5,7,2,11,5,120
1577,1946,Graduation,Married,78569,0,0,14,558,79,622,207,175,95,1,4,6,4,1,181
10641,1978,Graduation,Single,7500,1,1,5,6,5,4,13,4,25,4,2,1,3,6,30
5336,1971,Master,Together,157733,1,0,37,39,1,9,2,0,8,0,1,0,1,1,30
6024,1953,Graduation,Together,94384,0,0,62,1111,24,790,160,45,172,0,5,8,5,2,439
1878,1985,2n Cycle,Married,23148,0,0,83,4,6,8,6,3,10,1,2,0,3,7,30
3099,1970,Graduation,Divorced,44267,1,1,48,183,5,65,3,5,49,5,5,2,4,9,30
6055,1979,Graduation,Married,71626,0,0,94,546,72,376,94,145,72,1,5,5,8,3,167
5841,1966,Graduation,Together,60894,0,1,61,606,7,155,10,0,54,5,10,3,8,7,130
3972,1976,Graduation,Together,50200,1,1,70,266,6,51,8,6,64,6,7,1,5,8,54
4394,1965,PhD,Married,81051,0,0,43,1142,29,249,38,29,14,1,5,5,12,2,370
5758,1982,Graduation,Married,65169,0,0,23,1074,0,69,0,0,46,1,10,4,13,6,302
6658,1972,Graduation,Together,59868,0,1,37,771,51,154,54,10,154,7,11,2,12,6,194
4603,1960,PhD,Married,65695,0,1,50,371,32,189,0,58,6,2,5,4,10,4,97
8427,1956,Master,Single,64857,0,0,78,556,14,717,210,0,43,1,7,5,10,4,161
10260,1965,Master,Together,45143,0,1,74,202,5,74,11,5,14,3,6,1,5,7,64
7143,1955,2n Cycle,Together,74805,0,1,14,209,162,209,41,162,37,5,4,7,10,2,74
8789,1989,2n Cycle,Married,59060,1,0,77,35,40,111,36,40,12,3,3,1,7,4,30
6197,1962,PhD,Single,27238,1,1,39,37,0,17,0,0,3,3,3,0,3,9,30
4554,1965,Graduation,Together,47009,0,1,89,171,45,73,59,10,90,4,3,2,8,4,30
4937,1973,2n Cycle,Married,46094,1,1,62,12,2,20,3,2,5,1,1,0,3,7,30
1920,1972,Graduation,Married,40321,1,1,59,44,4,21,6,0,27,2,3,0,3,7,30
8749,1984,Graduation,Together,37235,1,0,68,20,2,9,4,6,20,1,1,1,2,4,30
1650,1960,Master,Married,81843,0,0,13,779,86,537,34,69,138,1,5,9,12,3,256
10377,1958,Master,Together,46692,0,1,37,170,6,97,24,12,88,3,6,1,5,6,42
9206,1968,Graduation,Together,77382,0,1,36,491,48,231,112,105,134,2,5,7,12,1,151
10971,1977,Graduation,Single,37774,2,0,28,173,8,107,7,2,176,4,7,2,3,9,36
6398,1974,Basic,Married,18393,1,0,2,7,10,13,16,0,4,2,3,0,3,8,30
9212,1962,Master,Married,72828,0,1,17,1205,0,235,19,14,205,6,6,3,13,7,312
7937,1982,Graduation,Married,24711,0,0,86,10,7,25,6,3,7,1,3,0,3,7,30
839,1975,PhD,Married,45503,1,0,54,97,4,44,6,1,18,1,3,1,4,5,30
4246,1982,Master,Single,6560,0,0,2,67,11,26,4,3,262,0,1,0,1,17,30
158,1945,PhD,Together,71604,0,0,3,345,53,528,98,75,97,1,8,3,5,4,111
4832,1979,Graduation,Married,27244,1,0,84,6,5,17,3,24,46,2,2,2,2,7,31
5621,1969,Graduation,Married,48752,1,1,8,73,57,100,71,15,0,5,6,1,5,9,39
1945,1962,Graduation,Married,71434,0,1,4,711,36,217,172,96,168,3,7,4,7,4,199
5147,1948,Graduation,Single,90842,0,0,57,774,70,118,182,187,93,1,4,9,13,1,311
2535,1978,Master,Married,88097,1,0,24,163,0,480,0,126,75,1,6,5,8,9,61
11039,1975,Graduation,Married,51948,0,1,51,82,33,54,71,30,41,2,5,2,4,5,30
9495,1982,Graduation,Together,71853,0,0,29,358,108,413,141,97,32,1,2,8,6,1,91
9635,1983,Master,Married,35876,0,0,13,66,2,40,4,3,14,1,3,1,3,6,30
2173,1952,Graduation,Widow,40049,0,1,23,13,6,7,0,3,3,1,1,0,3,6,30
942,1982,Graduation,Single,39660,1,0,36,139,13,78,20,13,36,3,7,1,3,9,30
9386,1962,Graduation,Together,50127,0,1,88,274,0,21,4,6,15,1,5,1,6,6,58
5510,1977,Master,Married,43263,0,1,2,262,6,61,0,10,102,3,5,2,6,5,46
873,1949,Master,Married,62845,1,1,3,1099,0,45,0,0,34,11,3,4,10,8,285
2253,1990,Graduation,Married,18929,0,0,15,32,0,8,23,4,18,1,1,0,4,6,30
5181,1982,Basic,Single,24367,1,0,58,2,4,2,0,11,5,1,1,0,2,9,30
979,1975,Graduation,Single,33249,1,0,11,6,10,21,19,14,42,2,2,1,3,6,30
10390,1959,2n Cycle,Married,26887,0,1,27,6,7,4,3,4,6,1,1,0,3,6,50
4698,1983,PhD,Married,50150,0,0,32,135,46,92,65,61,11,2,5,2,7,5,46
7793,1976,Graduation,Together,62061,0,1,12,641,7,84,0,30,38,3,10,4,7,6,132
1745,1962,PhD,Divorced,85696,0,0,88,714,76,395,116,0,12,1,4,6,9,1,240
10590,1956,PhD,Together,76542,0,0,91,794,73,573,0,29,14,1,4,8,10,2,220
5080,1993,Graduation,Single,70515,0,0,12,420,0,452,182,64,140,1,6,6,4,2,83
8369,1987,Graduation,Together,18227,1,0,21,1,2,7,4,3,11,1,0,1,2,8,30
5232,1965,Graduation,Married,69139,0,1,23,86,12,75,33,15,6,1,4,1,5,4,39
2407,1982,Graduation,Married,69109,0,0,10,823,25,459,124,29,95,1,6,6,7,4,216
3834,1962,Graduation,Single,69627,0,1,35,231,161,215,171,30,53,2,8,2,11,5,30
7912,1978,Graduation,Married,38136,1,0,69,8,15,27,0,20,33,2,3,1,2,8,30
7712,1946,PhD,Single,62159,0,0,68,182,17,259,77,70,29,1,6,2,10,4,53
1065,1963,Graduation,Single,80695,0,0,85,557,129,984,193,37,18,1,5,8,5,2,150
7275,1971,Master,Single,33316,1,1,34,79,1,31,4,4,12,3,2,1,4,6,30
1343,1968,Graduation,Together,58554,1,1,55,368,24,68,38,0,88,6,8,2,6,7,86
1384,1992,Basic,Married,17256,1,0,10,6,4,14,8,8,22,2,2,1,2,8,30
9967,1974,Graduation,Divorced,53034,1,1,30,160,15,196,15,11,50,8,6,1,7,8,36
6181,1950,2n Cycle,Together,52203,0,0,36,488,21,238,56,108,28,1,8,7,11,6,83
10507,1977,2n Cycle,Divorced,59601,0,1,14,691,7,69,0,7,23,4,2,2,7,8,189
2674,1958,Master,Single,75154,0,1,79,543,10,205,160,143,82,1,6,3,6,3,160
2698,1976,Graduation,Single,47025,0,1,52,254,7,108,20,0,26,3,6,3,5,6,47
3231,1973,Graduation,Married,37971,1,0,97,5,4,10,2,2,7,1,1,0,3,8,30
4096,1968,Master,Divorced,41335,1,0,24,112,19,21,16,14,5,3,4,1,4,7,30
10476,1958,Graduation,Married,67267,0,1,0,134,11,59,15,2,30,1,3,2,5,2,30
5948,1975,Graduation,Single,57338,0,1,96,143,6,52,11,8,17,2,4,1,5,5,30
9140,1960,2n Cycle,Together,50523,1,1,89,51,4,24,4,7,1,2,2,0,4,6,45
10258,1965,Master,Single,35791,2,1,94,27,0,5,0,0,3,2,1,0,3,8,30
5675,1960,PhD,Divorced,50611,0,1,98,459,0,24,6,0,4,6,4,5,7,6,61
4743,1969,PhD,Married,56242,0,1,72,689,8,167,11,8,88,5,8,4,11,6,185
8805,1960,Graduation,Single,48904,0,1,1,283,10,38,0,13,27,4,7,2,4,8,51
1542,1975,Graduation,Single,56243,1,2,26,347,0,35,4,3,7,6,4,2,8,5,65
6770,1985,Graduation,Married,21355,1,0,5,5,13,14,0,5,31,2,2,1,2,6,30
8773,1971,Master,Together,57420,0,1,22,280,0,18,0,0,24,3,5,1,6,7,52
10475,1970,Master,Together,51381.5,0,1,39,187,5,65,26,20,14,2,4,2,6,5,75
10420,1955,Master,Divorced,46390,0,1,56,95,14,64,2,9,38,1,4,2,3,7,31
7514,1956,2n Cycle,Together,54342,1,1,74,84,10,34,11,10,28,4,3,1,4,6,30
2902,1958,Graduation,Together,51381.5,1,1,87,19,4,12,2,2,6,1,1,0,3,5,47
4345,1964,2n Cycle,Single,51381.5,1,1,49,5,1,9,2,0,4,1,1,0,2,7,30
793,1973,Graduation,Married,20895,1,0,24,18,3,17,3,0,4,1,2,0,3,9,30
10909,1948,Graduation,Married,92344,0,0,9,992,24,694,51,19,119,0,5,10,5,1,373
3769,1972,PhD,Together,51381.5,1,0,17,25,1,13,0,0,3,1,1,0,3,7,31
8702,1976,2n Cycle,Together,26907,1,1,10,9,1,7,0,3,2,2,1,0,3,7,32
4791,1980,Graduation,Together,44964,1,1,35,19,1,17,2,0,2,1,1,0,3,8,30
2963,1979,Graduation,Together,75507,0,0,56,709,93,374,104,80,80,1,8,6,6,3,199
8216,1972,Master,Married,53761,1,1,7,158,0,76,13,7,71,6,4,4,3,5,43
8140,1973,Graduation,Together,22682,1,0,51,10,14,29,4,2,36,3,2,1,4,4,30
10146,1972,PhD,Together,38887,1,0,17,25,1,13,0,0,3,1,1,0,3,7,44
5289,1975,2n Cycle,Single,41658,1,1,30,8,4,12,15,4,29,2,1,1,2,4,30
2587,1972,PhD,Married,29791,1,0,21,14,0,6,0,0,0,2,2,0,3,5,30
4405,1956,Master,Married,63915,0,2,2,622,7,115,30,0,15,2,6,3,12,5,163
8663,1974,Graduation,Divorced,39996,1,1,85,11,0,3,0,0,1,1,1,0,2,6,30
2589,1972,Graduation,Divorced,26759,1,0,65,25,3,16,8,5,2,2,2,1,3,6,30
3421,1968,Master,Divorced,63841,0,1,64,635,15,100,20,7,131,1,9,3,9,6,186
10490,1969,PhD,Married,51039,1,1,11,100,64,79,65,0,109,2,6,2,4,7,30
4094,1961,Graduation,Married,60544,1,1,92,201,2,43,3,5,35,4,5,1,5,6,30
9958,1972,Graduation,Married,65685,0,1,54,642,14,49,0,7,57,1,9,2,9,5,180
2534,1953,Graduation,Married,37716,0,1,4,97,1,41,6,2,41,2,4,1,3,7,38
4188,1957,Graduation,Single,36864,0,1,53,204,5,39,17,0,89,3,5,2,4,8,45
6613,1970,Master,Married,44511,1,0,39,513,7,133,46,14,14,6,8,4,8,8,111
10827,1967,PhD,Married,36947,1,1,49,88,3,21,4,1,29,4,3,0,4,9,30
5491,1951,Master,Together,47352,0,1,70,172,12,112,8,0,15,4,6,1,5,7,30
8402,1953,Master,Married,67087,0,1,40,329,35,222,130,35,43,2,7,5,8,4,118
8783,1950,Graduation,Married,57045,0,1,40,296,13,104,11,13,17,3,4,2,9,3,61
10010,1953,PhD,Divorced,36957,1,1,43,100,2,16,2,1,31,4,3,2,2,9,30
618,1977,PhD,Married,69389,0,1,17,422,7,238,69,46,15,1,7,2,12,4,144
9121,1972,Graduation,Married,80134,1,0,40,1218,16,272,104,0,80,2,5,3,6,6,402
361,1969,Master,Married,43142,1,1,84,5,1,7,2,1,4,1,1,0,2,7,30
4310,1944,Graduation,Married,80589,0,0,25,507,93,520,242,40,26,1,5,10,5,1,207
2678,1990,Graduation,Single,34412,1,0,62,52,12,50,4,36,55,3,5,0,3,9,30
6376,1979,Graduation,Single,57537,1,0,83,191,56,139,51,8,100,4,4,3,8,4,63
524,1966,Basic,Together,22634,0,0,47,2,23,11,8,6,46,1,2,1,2,8,30
10341,1948,Graduation,Together,51315,0,0,45,68,28,39,16,30,41,1,2,2,5,2,30
5654,1972,Graduation,Married,36026,2,1,34,20,4,10,6,4,17,2,2,0,3,6,34
4098,1973,Graduation,Married,24639,1,1,3,20,3,16,0,4,1,3,2,0,4,6,30
5824,1972,PhD,Together,34578,2,1,1,7,0,1,0,0,0,1,1,0,2,6,30
7000,1972,2n Cycle,Single,65704,0,0,18,279,172,74,38,8,246,1,2,10,10,1,95
2561,1966,Graduation,Single,63810,0,1,45,977,12,253,16,12,101,4,4,3,12,8,242
5229,1969,PhD,Together,54132,0,1,81,30,1,8,0,0,3,1,1,0,3,7,30
4086,1959,Graduation,Married,18690,0,0,77,6,1,7,23,4,19,1,1,1,2,8,30
2428,1970,Graduation,Married,28164,1,0,23,3,18,26,11,8,12,3,2,0,4,7,39
8254,1974,PhD,Married,34596,1,0,48,14,0,2,0,0,7,1,1,0,2,8,43
2836,1972,PhD,Married,43269,1,0,61,10,1,7,0,0,1,1,1,0,2,8,30
8418,1958,2n Cycle,Single,38741,1,1,60,7,10,17,8,6,13,2,2,0,3,7,30
1362,1972,Graduation,Single,31907,0,0,75,33,87,64,175,16,74,1,6,1,6,7,30
7152,1983,Master,Married,27100,1,0,64,12,0,13,2,0,10,1,1,0,3,7,30
10033,1973,2n Cycle,Divorced,31163,1,0,54,2,3,10,11,2,10,1,1,0,3,6,30
9349,1985,Graduation,Married,92533,0,0,84,693,21,118,110,147,42,1,6,5,11,2,274
274,1973,Graduation,Single,34853,1,1,75,9,3,15,2,3,2,2,2,0,3,6,30
3388,1967,Graduation,Divorced,70844,1,1,16,129,26,67,3,67,2,5,6,1,5,7,33
922,1979,2n Cycle,Married,31086,1,1,79,16,2,11,3,0,16,2,1,1,2,8,30
8588,1961,Graduation,Married,60544,1,1,92,201,2,43,3,5,35,4,5,1,5,6,44
2518,1986,2n Cycle,Together,20491,0,0,16,5,4,5,4,2,10,1,0,1,2,7,33
574,1964,Graduation,Married,42523,0,0,96,14,36,11,3,26,35,1,1,1,4,2,30
3220,1983,Graduation,Married,39922,1,0,30,29,12,59,19,1,36,2,3,0,4,8,30
5967,1952,Graduation,Together,33402,1,1,60,26,2,19,10,5,8,3,2,1,3,8,30
1183,1949,Master,Married,36408,1,1,11,9,1,4,3,2,3,1,1,0,2,6,30
6856,1979,Graduation,Together,21645,1,0,75,14,0,23,4,5,19,3,3,0,3,9,30
4530,1948,Master,Widow,78427,0,0,36,972,19,595,180,26,138,3,3,7,10,3,279
1553,1946,Graduation,Together,82657,0,0,71,966,168,672,246,105,126,1,7,5,10,4,328
4682,1958,Graduation,Married,51876,0,0,88,99,27,102,28,48,6,1,2,2,8,1,30
8204,1971,2n Cycle,Married,78041,0,0,93,482,35,553,72,160,17,1,4,4,9,2,140
5221,1957,Graduation,Married,52852,0,1,93,714,8,99,11,0,47,4,10,7,5,8,163
1232,1982,PhD,Together,70038,0,0,54,587,54,348,71,54,130,1,4,4,8,2,189
1927,1973,2n Cycle,Together,69401,0,1,41,399,27,159,58,8,39,4,4,4,5,2,111
5788,1972,Graduation,Together,46053,1,0,46,56,10,92,19,7,25,3,3,2,4,5,30
6652,1965,Graduation,Married,77343,0,0,28,227,151,573,98,54,31,1,3,4,9,1,104
6246,1953,Graduation,Single,73892,0,0,40,703,102,601,0,58,43,1,3,11,8,1,213
5975,1967,PhD,Single,40304,1,0,82,37,0,17,0,0,3,1,2,0,3,7,58
6875,1965,PhD,Together,32727,0,0,38,167,13,180,86,13,70,2,7,3,5,8,33
4399,1969,Graduation,Together,68695,0,0,3,458,81,356,106,50,40,1,4,4,7,2,91
4042,1971,Graduation,Divorced,43300,0,1,87,91,3,52,2,1,31,3,4,0,4,8,31
2157,1972,Graduation,Together,26290,1,1,49,15,8,16,11,5,22,4,2,0,4,6,30
10133,1970,Graduation,Single,93790,0,0,16,1302,68,731,89,114,45,0,6,7,12,2,514
2525,1974,PhD,Married,38410,0,0,65,153,64,123,116,64,14,2,5,2,9,6,37
8233,1950,Master,Widow,64866,0,1,9,508,5,21,7,5,10,4,7,3,7,5,129
9483,1959,Graduation,Together,57957,0,1,24,290,59,177,77,5,29,7,4,6,8,3,43
2945,1955,PhD,Together,46015,1,1,25,38,0,2,0,0,6,1,1,0,3,7,30
10403,1978,Graduation,Together,16531,1,0,43,2,13,6,7,5,11,3,3,0,3,7,30
5074,1986,Master,Married,28072,1,0,10,30,0,10,2,0,5,1,1,0,3,7,30
10524,1963,Master,Divorced,49476,0,1,29,386,23,95,54,41,196,4,2,11,5,2,88
4690,1953,Graduation,Married,50725,0,1,45,443,10,75,0,10,48,4,8,1,8,8,123
7521,1952,Graduation,Together,83844,0,0,57,901,31,345,75,31,191,1,4,4,11,1,310
7196,1950,PhD,Married,41145,1,1,20,9,0,3,0,0,1,1,0,0,3,3,30
4406,1970,Graduation,Together,67419,0,1,29,846,84,352,91,56,42,4,9,4,8,5,237
9672,1970,2n Cycle,Married,23162,1,1,82,8,3,9,19,4,22,3,1,1,3,6,30
4864,1977,Graduation,Married,34380,1,0,68,72,7,58,13,1,24,4,4,1,3,8,30
